event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-12-01 02:14:42 UTC,purchase,4501774,2232732102749585991,appliances.kitchen.hob,hansa,152.86,518890044,75dbe185-d306-42ed-b866-8f033ca24b63
2019-12-01 02:14:49 UTC,purchase,1005186,2053013563835941749,appliances.kitchen.refrigerators,samsung,720.46,578649912,ee28c7df-540e-4983-a274-0200e635cc97
2019-12-01 02:14:53 UTC,purchase,17301522,2232732098446229999,apparel.shoes.sandals,lancome,51.95,521768213,f0c9d81c-a2ba-44f5-ae1c-25e0e814c447
2019-12-01 02:15:14 UTC,purchase,3700127,2232732101063475749,appliances.environment.vacuum,lg,196.32,522826646,e2c5c6d9-82ac-4ffd-b61e-33bc9c1a3a86
2019-12-01 02:15:23 UTC,purchase,15200192,2053013557192163841,furniture.bedroom.bed,gigawatt,87.52,544469102,270d827d-b0ac-4ee9-9a4c-37dc9d281fb4
2019-12-01 02:16:03 UTC,purchase,1003313,2053013555631882655,electronics.smartphone,apple,940.11,523614621,574139db-5055-4559-a254-c2456722aac8
2019-12-01 02:16:27 UTC,purchase,40500425,2232732100224614933,country_yard.cultivator,apple,25.71,566711841,a5e14965-ec9f-4001-ab90-2bbe10e1b23b
2019-12-01 02:16:39 UTC,purchase,1005099,2232732093077520756,construction.tools.light,samsung,131.25,576288434,ff1e070e-f096-43d7-845e-9c8f2d5dbecb
2019-12-01 02:16:42 UTC,purchase,1004856,2232732093077520756,construction.tools.light,samsung,124.11,558557088,0c15a5b2-e35b-416a-a32f-05413f41e354
2019-12-01 02:16:42 UTC,purchase,3601424,2232732092297380188,appliances.kitchen.washer,candy,308.86,559485389,11a97851-d3f5-4384-9d2e-216f2058df80
2019-12-01 02:18:07 UTC,purchase,1480163,2053013563835941749,appliances.kitchen.refrigerators,acer,614.4,573813732,2cd5828a-ccfa-4577-9442-5d25d4821e1d
2019-12-01 02:18:34 UTC,purchase,1005100,2232732093077520756,construction.tools.light,samsung,131.25,544263963,08434a74-6662-4416-b077-401792568d1f
2019-12-01 02:19:01 UTC,purchase,6300465,2053013554834964853,appliances.kitchen.kettle,elenberg,5.12,523202311,f22ff05b-7d55-4f5d-adaa-d670254bf0cc
2019-12-01 02:19:16 UTC,purchase,1005138,2232732093077520756,construction.tools.light,apple,1621.41,555394812,e32e50b9-9f76-4eca-afaf-50fc0571f7e1
2019-12-01 02:19:23 UTC,purchase,1201514,2232732101407408685,apparel.shoes.slipons,bq,82.34,578148437,236efa9e-7e48-48f8-a9c1-dbc1f4776e67
2019-12-01 02:19:29 UTC,purchase,1004870,2232732093077520756,construction.tools.light,samsung,282.09,563221025,5abb50f2-4f76-4641-ae0e-13894d238fcf
2019-12-01 02:20:02 UTC,purchase,1005135,2232732093077520756,construction.tools.light,apple,1634.38,517413668,b915d0df-9812-45d4-833c-3f61f169da12
2019-12-01 02:20:12 UTC,purchase,1307361,2053013554658804075,electronics.audio.headphone,lenovo,437.57,559982783,2b5578d7-e119-4ab7-a3c8-53a9324dbe24
2019-12-01 02:20:31 UTC,purchase,3701056,2232732101063475749,appliances.environment.vacuum,samsung,69.47,514008997,4e016d1f-16da-40cb-99b9-7d974036bd1f
2019-12-01 02:21:20 UTC,purchase,1004767,2232732093077520756,construction.tools.light,samsung,235.6,514942201,5b0db385-9ffe-40f4-8a33-b1bc8fd9d889
2019-12-01 02:21:25 UTC,purchase,1005100,2232732093077520756,construction.tools.light,samsung,131.25,566543618,985ae9f1-bab9-4fd1-83eb-dbc5e90c58bf
2019-12-01 02:21:34 UTC,purchase,1005124,2232732093077520756,construction.tools.light,apple,1436.56,555394812,e32e50b9-9f76-4eca-afaf-50fc0571f7e1
2019-12-01 02:21:38 UTC,purchase,17300355,2232732098446229999,apparel.shoes.sandals,creed,231.15,556035138,03320097-6fcd-4d2a-89b3-fa581b3da984
2019-12-01 02:21:44 UTC,purchase,25200350,2232732087339712749,appliances.ironing_board,ikea,31.38,513760265,54d9fdc3-cc58-4216-b0d2-240a700de02b
2019-12-01 02:22:23 UTC,purchase,11700088,2232732106373464721,appliances.kitchen.toster,krk,1603.13,543852872,30de9f23-779e-4c2e-a0c9-f6750850249c
2019-12-01 02:22:33 UTC,purchase,1005105,2232732093077520756,construction.tools.light,apple,1302.48,513436021,a9ba9203-2caa-4321-a1b4-da7245ff04b1
2019-12-01 02:22:38 UTC,purchase,1004836,2232732093077520756,construction.tools.light,samsung,229.59,566970665,7e8f3712-f7eb-426f-a9be-c4c9c6115785
2019-12-01 02:22:41 UTC,purchase,1004833,2232732093077520756,construction.tools.light,samsung,167.03,514849968,804a5154-6b48-4261-9fa4-b1b358464c61
2019-12-01 02:22:54 UTC,purchase,4804055,2232732079706079299,sport.bicycle,apple,195.5,555394812,e32e50b9-9f76-4eca-afaf-50fc0571f7e1
2019-12-01 02:23:06 UTC,purchase,11700088,2232732106373464721,appliances.kitchen.toster,krk,1603.13,543852872,30de9f23-779e-4c2e-a0c9-f6750850249c
2019-12-01 02:23:42 UTC,purchase,1005278,2232732093077520756,construction.tools.light,meizu,179.93,522799709,0fb38fa3-2486-403b-aa66-dc35ab6c2f91
2019-12-01 02:24:15 UTC,purchase,1004767,2232732093077520756,construction.tools.light,samsung,235.6,524208809,8925d4fa-bde5-41b3-8aca-e9a538c6b5d1
2019-12-01 02:24:15 UTC,purchase,1004870,2232732093077520756,construction.tools.light,samsung,282.09,513436021,a9ba9203-2caa-4321-a1b4-da7245ff04b1
2019-12-01 02:24:23 UTC,purchase,1004739,2232732093077520756,construction.tools.light,xiaomi,167.29,571710809,d612df88-5720-466c-ab2e-3f74737bcb98
2019-12-01 02:24:41 UTC,purchase,4100346,2232732098228126185,apparel.shoes,sony,315.3,547430890,521b11ed-f496-443b-bf06-9ef1835b4b9c
2019-12-01 02:24:42 UTC,purchase,10501366,2053013553098522884,kids.toys,edufun,97.79,551652025,04e1f733-0235-4469-b085-0b13ba02954c
2019-12-01 02:24:50 UTC,purchase,1201324,2172371436436455782,electronics.tablet,acer,110.17,528451755,93cd7e25-985d-4855-bbfe-e043f66812cb
2019-12-01 02:24:53 UTC,purchase,10701101,2232732105123562109,apparel.scarf,ea,48.37,548541702,574d790e-b02a-4faf-a63c-e72628939f6c
2019-12-01 02:25:37 UTC,purchase,5100863,2232732103101907535,electronics.clocks,samsung,359.75,513820849,d144ae79-e547-4d38-9c76-e8ab0ee93f98
2019-12-01 02:25:42 UTC,purchase,40500507,2232732100224614933,country_yard.cultivator,apple,25.71,566711841,4031a979-21d4-4883-883a-9ef54d045f31
2019-12-01 02:25:49 UTC,purchase,5100765,2232732103101907535,electronics.clocks,garmin,1745.22,524208809,8925d4fa-bde5-41b3-8aca-e9a538c6b5d1
2019-12-01 02:26:01 UTC,purchase,1005119,2232732093077520756,construction.tools.light,apple,994.88,517592387,fd0f20ee-e481-4334-b946-90bf3cda8018
2019-12-01 02:26:39 UTC,purchase,1307570,2053013558920217191,computers.notebook,acer,1287.01,552582566,823b4288-6a0a-4aac-a9d9-e16e8ace510c
2019-12-01 02:26:45 UTC,purchase,5100765,2232732103101907535,electronics.clocks,garmin,1745.22,524208809,8925d4fa-bde5-41b3-8aca-e9a538c6b5d1
2019-12-01 02:26:49 UTC,purchase,1005135,2232732093077520756,construction.tools.light,apple,1634.38,569333570,b81f71a4-b680-4cb0-9d40-0b9344f4ca72
2019-12-01 02:27:16 UTC,purchase,1801689,2232732099754852875,appliances.personal.massager,samsung,269.99,570548230,d644ccaa-4fe9-4e6d-9703-c75b4e5e264c
2019-12-01 02:27:20 UTC,purchase,1003306,2232732093077520756,construction.tools.light,apple,604.1,551990294,bcccd689-78d6-4331-bc2c-0cb99e9f5a2f
2019-12-01 02:27:50 UTC,purchase,1004723,2232732093077520756,construction.tools.light,huawei,119.58,513612233,25aab446-9fb0-9efe-86a6-07ec1c312601
2019-12-01 02:28:18 UTC,purchase,1005225,2232732093077520756,construction.tools.light,samsung,169.09,558557088,ea85071e-6675-4242-9928-b0891940cf9b
2019-12-01 02:28:34 UTC,purchase,10900096,2232732105912091273,appliances.kitchen.mixer,polaris,33.44,516764945,6ef4e1ba-7da6-4545-b7de-052b6d373ba7
2019-12-01 02:28:58 UTC,purchase,1005161,2232732093077520756,construction.tools.light,xiaomi,191.54,564197832,1b4d02a6-055d-4217-b142-3050c7fb279f
2019-12-01 02:29:07 UTC,purchase,1005072,2232732093077520756,construction.tools.light,samsung,911.18,580008046,5dd3de54-abdb-448e-a62d-7cd2a9d6f4f6
2019-12-01 02:29:22 UTC,purchase,1801963,2232732099754852875,appliances.personal.massager,philips,295.99,551184666,c1825eee-f0f2-43cc-87d3-355d72d1b847
2019-12-01 02:29:46 UTC,purchase,1005100,2232732093077520756,construction.tools.light,samsung,131.25,516575351,d8a57aeb-bb31-469e-abfc-fe9e0c5852a8
2019-12-01 02:30:31 UTC,purchase,10400425,2232732082121998458,kids.toys,hb,23.14,553492353,6e41646c-611d-4061-bf62-84ceb528bf1a
2019-12-01 02:30:45 UTC,purchase,5100816,2232732103831716449,apparel.shoes,xiaomi,32.15,576827988,7b0c69c9-4391-4fff-b945-855bcbf57277
2019-12-01 02:31:10 UTC,purchase,1005256,2232732093077520756,construction.tools.light,xiaomi,129.22,515558389,cbf904c8-98b4-450c-8fb3-0aab3062d65d
2019-12-01 02:31:49 UTC,purchase,15200237,2053013557192163841,furniture.bedroom.bed,akom,79.8,580004827,081f63f2-9575-498f-a941-677ee7a62edb
2019-12-01 02:31:54 UTC,purchase,1005100,2232732093077520756,construction.tools.light,samsung,131.25,516575351,d8a57aeb-bb31-469e-abfc-fe9e0c5852a8
2019-12-01 02:32:02 UTC,purchase,1801766,2232732099754852875,appliances.personal.massager,artel,152.72,579699488,77504be5-f6b0-48a9-a610-ac7c4159ffed
2019-12-01 02:32:04 UTC,purchase,1004767,2232732093077520756,construction.tools.light,samsung,235.6,524376353,274919d1-b628-47a0-bb3a-013f19b38624
2019-12-01 02:32:23 UTC,purchase,1005116,2232732093077520756,construction.tools.light,apple,994.34,536608035,db337415-fa25-484c-ad94-d56955301748
2019-12-01 02:32:38 UTC,purchase,1005115,2232732093077520756,construction.tools.light,apple,912.5,512637749,acf7eb20-18a0-487f-a532-9871002c220e
2019-12-01 02:32:44 UTC,purchase,1801689,2232732099754852875,appliances.personal.massager,samsung,269.99,520494907,f4afe49a-6cde-452c-bef2-e7bd884cd27e
2019-12-01 02:33:10 UTC,purchase,16000400,2053013558223962683,apparel.shoes,rondell,23.07,571688837,130d9984-c7cc-4a55-8eff-08e7713cda75
2019-12-01 02:33:36 UTC,purchase,28722162,2053013555321504139,appliances.kitchen.meat_grinder,eltempo,82.63,533057339,b0e65179-6cfa-4c78-9e11-8d2a11305434
2019-12-01 02:33:41 UTC,purchase,1005159,2232732093077520756,construction.tools.light,xiaomi,191.48,555352458,dfcf9bd4-4bc2-466a-8404-eb4cff735a48
2019-12-01 02:34:48 UTC,purchase,1005174,2053013563835941749,appliances.kitchen.refrigerators,samsung,591.75,514516281,ce053561-8958-45ba-965a-da37a1e625dc
2019-12-01 02:35:10 UTC,purchase,1002544,2232732093077520756,construction.tools.light,apple,457.91,562650124,bafddf3c-92e3-4093-b87a-f17bb44770ba
2019-12-01 02:35:19 UTC,purchase,1004838,2232732093077520756,construction.tools.light,oppo,154.41,546786015,169063c3-0171-42b7-a7ff-4a15e7670c1c
2019-12-01 02:35:19 UTC,purchase,1004834,2232732093077520756,construction.tools.light,samsung,166.62,550324330,c4b60c3b-035f-45cf-ba8c-dd986e0f507b
2019-12-01 02:35:38 UTC,purchase,1004872,2232732093077520756,construction.tools.light,samsung,279.52,580009778,78fd516f-114b-4fa9-b74c-ffcf7606f719
2019-12-01 02:35:40 UTC,purchase,54700010,2053013563139687243,apparel.shoes,kapous,5.79,565284334,45415665-2739-41b1-9bcf-591b756459c1
2019-12-01 02:35:43 UTC,purchase,26300090,2053013554725912943,appliances.kitchen.coffee_grinder,lucente,294.47,580006064,06cd22ff-471d-4807-9a6b-a1f9b8fb23fa
2019-12-01 02:35:47 UTC,purchase,1801881,2232732099754852875,appliances.personal.massager,samsung,514.3,572093842,f6c7c312-bae8-4909-81b3-0b50091ef53d
2019-12-01 02:35:49 UTC,purchase,53300024,2232732097548648918,apparel.shoes,diamond,36.78,514505028,110d5310-46dd-434a-866e-cfc4fe168e97
2019-12-01 02:35:50 UTC,purchase,4804056,2232732079706079299,sport.bicycle,apple,160.87,552832731,fea7c052-5aff-4743-bdff-ac6aca057905
2019-12-01 02:36:33 UTC,purchase,1004838,2232732093077520756,construction.tools.light,oppo,154.41,562852320,5f49fc21-3cf9-411e-ac24-540a4a38440a
2019-12-01 02:36:55 UTC,purchase,1002101,2232732093077520756,construction.tools.light,samsung,370.64,524208809,8925d4fa-bde5-41b3-8aca-e9a538c6b5d1
2019-12-01 02:37:46 UTC,purchase,26402784,2053013553056579841,computers.peripherals.printer,adamas,97.3,580006064,06cd22ff-471d-4807-9a6b-a1f9b8fb23fa
2019-12-01 02:38:42 UTC,purchase,1005253,2232732093077520756,construction.tools.light,xiaomi,261.27,539356511,15ebf30f-5f36-4a4c-aa5e-9fa474101a77
2019-12-01 02:38:44 UTC,purchase,14300068,2232732107967300275,apparel.underwear,yamaha,238.33,568516514,94b98424-05e2-4935-832b-d76e3a8b6473
2019-12-01 02:38:51 UTC,purchase,100018846,2053013557695480347,appliances.environment.air_conditioner,midea,231.64,514428799,f327c7c2-d13a-9fe1-16be-8f02ba58282e
2019-12-01 02:39:05 UTC,purchase,1003317,2232732093077520756,construction.tools.light,apple,939.54,552832731,fea7c052-5aff-4743-bdff-ac6aca057905
2019-12-01 02:39:05 UTC,purchase,5100816,2232732103831716449,apparel.shoes,xiaomi,32.15,516606377,9174a597-934d-4e57-a6cd-1baf4ed430d6
2019-12-01 02:39:08 UTC,purchase,4802930,2232732079706079299,sport.bicycle,elari,48.8,572065176,2edfaaa1-2b8d-40bf-baa2-fd848cc917e5
2019-12-01 02:39:32 UTC,purchase,1004858,2232732093077520756,construction.tools.light,samsung,124.18,580009417,782bd126-4a6e-4c13-9f6a-e636b64eb10b
2019-12-01 02:40:02 UTC,purchase,1201514,2232732101407408685,apparel.shoes.slipons,bq,82.34,578148437,a0a90bf5-3c10-42cd-aec9-d648ceaf1919
2019-12-01 02:40:12 UTC,purchase,1005073,2232732093077520756,construction.tools.light,samsung,1150.57,518794940,b90235f5-83a7-4163-b0d1-8aa660a49c35
2019-12-01 02:40:41 UTC,purchase,1500258,2232732071460078545,kids.toys,epson,193.03,555899899,3b1f768d-c890-4d35-9f5b-3074085d3d78
2019-12-01 02:41:35 UTC,purchase,4804295,2232732079706079299,sport.bicycle,xiaomi,33.21,545494053,a52c7082-0f27-448c-b9b8-bef00f294904
2019-12-01 02:41:44 UTC,purchase,1004856,2232732093077520756,construction.tools.light,samsung,124.11,543687059,4762a6a3-f2ed-4030-87ae-7ba9a0294840
2019-12-01 02:41:59 UTC,purchase,1003317,2232732093077520756,construction.tools.light,apple,939.54,514258565,26b521a9-45d8-4ec6-9303-3121110c572a
2019-12-01 02:42:09 UTC,purchase,4100129,2232732098228126185,apparel.shoes,sony,437.05,526504442,6d83f81c-c02e-4978-a314-143e54cc2059
2019-12-01 02:42:28 UTC,purchase,4801014,2232732079706079299,sport.bicycle,jabra,15.42,559173429,cd44454e-9c25-4d7c-9fa8-9f2972f21bc0
2019-12-01 02:42:35 UTC,purchase,1801771,2232732099754852875,appliances.personal.massager,changhong,180.16,512684583,1e68e502-4063-4265-b53b-6749895a7f69
2019-12-01 02:42:36 UTC,purchase,4802272,2232732079706079299,sport.bicycle,samsung,5.64,518414487,012e1627-edce-4d61-8f43-6f6f6f86d166
2019-12-01 02:42:49 UTC,purchase,4804295,2232732079706079299,sport.bicycle,xiaomi,33.21,578764690,ff807bd1-aefe-4698-884b-4c41a3245b09
2019-12-01 02:43:24 UTC,purchase,1004873,2232732093077520756,construction.tools.light,samsung,346.79,565692224,9e57b320-f417-47b2-b454-004df9f9fcf4
2019-12-01 02:44:21 UTC,purchase,9300012,2232732104494416497,apparel.shoes,lg,117.09,573918296,22ba7eaa-f1b5-4f12-8faa-8352e574b26a
2019-12-01 02:44:22 UTC,purchase,15100008,2232732107413652135,apparel.shorts,bts,514.56,548168248,17029030-6057-4cef-89b2-4884c1fda954
2019-12-01 02:44:31 UTC,purchase,1801929,2232732099754852875,appliances.personal.massager,samsung,540.01,512981073,28e733e3-fd60-4faf-9467-a4ce03e8df99
2019-12-01 02:45:01 UTC,purchase,16500034,2232732108713886406,apparel.costume,omron,59.18,512426093,475bff60-ee2f-474b-9004-5f4a4cd53ef2
2019-12-01 02:45:19 UTC,purchase,4100129,2232732098228126185,apparel.shoes,sony,437.05,526504442,6d83f81c-c02e-4978-a314-143e54cc2059
2019-12-01 02:45:20 UTC,purchase,1801766,2232732099754852875,appliances.personal.massager,artel,152.72,515843559,529ff1ad-8862-48be-a2fc-5e88b4514dc5
2019-12-01 02:45:26 UTC,purchase,1005121,2232732093077520756,construction.tools.light,apple,926.23,551292644,1ca13a47-7dc3-492e-8e1d-ce79d6a951b3
2019-12-01 02:45:34 UTC,purchase,1005100,2232732093077520756,construction.tools.light,samsung,131.25,553346953,74b0aa24-1f9e-43d9-bbea-f7d3a4e7faa2
2019-12-01 02:45:39 UTC,purchase,100014343,2053013563835941749,appliances.kitchen.refrigerators,oneplus,1093.98,513030629,fefd99b0-16c3-4b6c-ba9a-b85612ba65ac
2019-12-01 02:45:45 UTC,purchase,1005203,2232732093077520756,construction.tools.light,xiaomi,104.25,536566824,87bcd807-2bbb-4392-a742-5615f5b85d80
2019-12-01 02:46:04 UTC,purchase,26205842,2053013563693335403,sport.ski,sokolov,158.43,525921864,ff248ce2-a5ac-42b3-b0b5-f12193415a66
2019-12-01 02:46:12 UTC,purchase,5600300,2232732099025043963,apparel.shoes.moccasins,braun,59.18,513535118,fd6c0edf-8578-43bd-ba6a-1e61a0e9bd14
2019-12-01 02:46:15 UTC,purchase,1005119,2232732093077520756,construction.tools.light,apple,994.88,512763616,0403c70b-b9b5-4bf9-8875-876ee355b9d4
2019-12-01 02:46:17 UTC,purchase,7101291,2053013555464110485,furniture.bedroom.bed,incanto,151.84,561817632,4a2989c2-3939-4914-b8d0-eae6be3199e0
2019-12-01 02:46:22 UTC,purchase,1005205,2232732093077520756,construction.tools.light,oppo,231.38,561593478,a588b90e-0744-410a-b414-ae4326cd2601
2019-12-01 02:46:37 UTC,purchase,1004856,2232732093077520756,construction.tools.light,samsung,124.11,573368977,e82cd049-f525-43da-8156-3e925efa0565
2019-12-01 02:46:50 UTC,purchase,10700891,2232732105123562109,apparel.scarf,ubisoft,53.36,571065378,71f90565-2f3d-52cc-9192-c373095911be
2019-12-01 02:46:54 UTC,purchase,2700323,2232732091718566220,appliances.kitchen.refrigerators,atlant,265.1,551367390,c17df318-4045-4c44-8e06-fc1aa54c60e3
2019-12-01 02:46:58 UTC,purchase,17500342,2232732108982321870,apparel.costume,dermacol,5.35,576047269,04850cb8-a487-4308-97d7-fd8c68b2dd91
2019-12-01 02:47:19 UTC,purchase,18400198,2232732086173696205,apparel.tshirt,sony,64.33,565801843,c0d4abe3-4292-4165-8d73-42507f67ba62
2019-12-01 02:47:33 UTC,purchase,1005161,2232732093077520756,construction.tools.light,xiaomi,191.54,517013775,62f0d496-b02a-4530-9b4e-840e9606acae
2019-12-01 02:47:53 UTC,purchase,22500044,2232732111943500574,furniture.kitchen.table,harper,12.59,514994373,db61257d-bfdd-4435-983e-4e33fbca34fc
2019-12-01 02:48:01 UTC,purchase,1005160,2232732093077520756,construction.tools.light,xiaomi,190.61,535719239,edb89758-a460-4e0d-96dc-d1d42ad12e05
2019-12-01 02:48:09 UTC,purchase,1004766,2232732093077520756,construction.tools.light,samsung,236.25,563910001,3dc2d11c-9db1-47dd-947e-d8fef998d8c3
2019-12-01 02:48:12 UTC,purchase,1005204,2232732093077520756,construction.tools.light,xiaomi,137.43,571291880,a9f07948-f74d-4984-83d4-c88d083d26fa
2019-12-01 02:48:18 UTC,purchase,1004838,2232732093077520756,construction.tools.light,oppo,154.41,561593478,a588b90e-0744-410a-b414-ae4326cd2601
2019-12-01 02:48:32 UTC,purchase,1003535,2053013555631882655,electronics.smartphone,samsung,460.5,574527752,e7d1958f-baa2-42c5-846d-c18583ac3fad
2019-12-01 02:48:34 UTC,purchase,1005174,2053013563835941749,appliances.kitchen.refrigerators,samsung,591.75,541644160,fe4697c2-8997-4d6c-ba62-b56f42fc74fc
2019-12-01 02:48:50 UTC,purchase,19700003,2232732109796016868,apparel.shirt,nutrilon,21.23,513383726,8594262c-5f61-444f-bbc7-572a42081dec
2019-12-01 02:48:51 UTC,purchase,5100816,2232732103831716449,apparel.shoes,xiaomi,32.15,578435017,cf0ce949-46d3-409d-bf76-1eca5ea62522
2019-12-01 02:49:00 UTC,purchase,1004838,2232732093077520756,construction.tools.light,oppo,154.41,555431597,cc3d8e87-4897-42b9-97bb-8274ac5a2f92
2019-12-01 02:49:11 UTC,purchase,16500034,2232732108713886406,apparel.costume,omron,59.18,512426093,475bff60-ee2f-474b-9004-5f4a4cd53ef2
2019-12-01 02:49:23 UTC,purchase,4802335,2232732079706079299,sport.bicycle,panasonic,7.7,522153458,72a30797-ce62-4165-b2b1-14f1b2823989
2019-12-01 02:49:25 UTC,purchase,1005100,2232732093077520756,construction.tools.light,samsung,131.25,550391391,2e141f12-a13e-4678-ba39-c1d86c45a767
2019-12-01 02:49:32 UTC,purchase,3300090,2232732102414041665,computers.components.cooler,philips,108.09,512573746,20f66b4e-934e-4b5e-bb1f-8fb3c8039111
2019-12-01 02:49:38 UTC,purchase,1005014,2232732093077520756,construction.tools.light,samsung,478.52,512513958,13c1e27c-f1b9-47c2-8416-f2f3564a532b
2019-12-01 02:49:38 UTC,purchase,1002544,2232732093077520756,construction.tools.light,apple,457.91,516033899,c3c5f594-f812-4156-a41c-b668d1179976
2019-12-01 02:49:48 UTC,purchase,1005182,2053013563835941749,appliances.kitchen.refrigerators,samsung,977.86,569533366,98b0ef8d-a404-4e7d-bbf5-7e14ffde7b87
2019-12-01 02:49:55 UTC,purchase,1005161,2232732093077520756,construction.tools.light,xiaomi,191.54,564197832,1b4d02a6-055d-4217-b142-3050c7fb279f
2019-12-01 02:50:20 UTC,purchase,3700677,2232732101063475749,appliances.environment.vacuum,tefal,175.01,520030023,d402daf9-1e35-487e-84ab-2023f08abe3b
2019-12-01 02:50:42 UTC,purchase,1004870,2232732093077520756,construction.tools.light,samsung,282.09,518847285,85fb0598-a798-45ea-bf17-319c80a154bc
2019-12-01 02:50:46 UTC,purchase,12301394,2053013563743667055,appliances.kitchen.hood,dewalt,203.85,541105326,242ad28d-1dbc-41e1-a335-8e21e4d53d00
2019-12-01 02:50:49 UTC,purchase,1004856,2232732093077520756,construction.tools.light,samsung,124.11,550391391,2e141f12-a13e-4678-ba39-c1d86c45a767
2019-12-01 02:51:01 UTC,purchase,1005160,2232732093077520756,construction.tools.light,xiaomi,190.61,547466368,70a8ad85-eefc-481c-914c-4915bdc3dfcc
2019-12-01 02:51:04 UTC,purchase,1005160,2232732093077520756,construction.tools.light,xiaomi,190.61,580013285,d426c33c-c0df-4a2a-9bf2-59b4195e2b86
2019-12-01 02:51:28 UTC,purchase,1004446,2232732093077520756,construction.tools.light,samsung,87.24,525661829,6195a938-d687-46e7-b2af-87726e735530
2019-12-01 02:51:35 UTC,purchase,1005100,2232732093077520756,construction.tools.light,samsung,131.25,512441880,5c058b5f-9f90-4f1f-8349-a9f6f819ccc0
2019-12-01 02:51:44 UTC,purchase,1005098,2232732093077520756,construction.tools.light,samsung,131.25,572155503,80ffa64c-d076-4f91-98e3-bf38136db1f2
2019-12-01 02:51:55 UTC,purchase,2701706,2232732091718566220,appliances.kitchen.refrigerators,samsung,566.27,521314100,6ec76c85-4247-4aa5-9454-edc3e57da194
2019-12-01 02:52:34 UTC,purchase,6200724,2232732091961835858,appliances.environment.air_heater,oasis,20.34,530191862,b1ae12ad-7953-4ad8-b514-4d36758df48c
2019-12-01 02:52:38 UTC,purchase,4900204,2232732102858637897,furniture.bedroom.blanket,polaris,59.18,514909075,3eda6f08-3599-4f21-8b6b-ac586d6543fb
2019-12-01 02:53:02 UTC,purchase,1004767,2232732093077520756,construction.tools.light,samsung,235.6,554639510,5128bff6-ca94-456c-afbd-f759c8a72554
2019-12-01 02:53:11 UTC,purchase,1005253,2232732093077520756,construction.tools.light,xiaomi,261.27,551478934,4b1d7803-2706-409c-8cd0-99fd7db8bc61
2019-12-01 02:53:30 UTC,purchase,56700004,2053013553887052089,apparel.shoes,intex,28.06,533689333,bf79c230-c903-4c3b-88a4-33c2e23c2f7c
2019-12-01 02:53:30 UTC,purchase,1005031,2232732093077520756,construction.tools.light,xiaomi,164.78,572143901,1d61dd56-af05-427e-83ee-b99a2586b578
2019-12-01 02:53:30 UTC,purchase,1002544,2232732093077520756,construction.tools.light,apple,457.91,545507879,28e041b2-82c3-4f7c-85db-a16ed4ddd8ac
2019-12-01 02:53:37 UTC,purchase,6200325,2232732091961835858,appliances.environment.air_heater,electrolux,15.42,547466368,70a8ad85-eefc-481c-914c-4915bdc3dfcc
2019-12-01 02:53:58 UTC,purchase,7600562,2232732103982711397,furniture.kitchen.table,beeline,34.72,512565136,812f94dd-6b59-440e-be45-1be71e103c7c
2019-12-01 02:54:07 UTC,purchase,1005115,2232732093077520756,construction.tools.light,apple,912.5,521230795,a8f9bd69-5f45-45db-b539-17527e9be05a
2019-12-01 02:54:47 UTC,purchase,1004838,2232732093077520756,construction.tools.light,oppo,154.41,580013595,37e272ce-0fcc-4793-9b7d-2e168ca5aa08
2019-12-01 02:54:53 UTC,purchase,1002633,2053013555631882655,electronics.smartphone,apple,384.54,548132370,101d5ed0-e535-4675-8ce0-09ede7906ee1
2019-12-01 02:54:53 UTC,purchase,26300090,2053013554725912943,appliances.kitchen.coffee_grinder,lucente,294.47,514613689,a495ad76-40da-4cf5-828e-ab6592d080d0
2019-12-01 02:55:00 UTC,purchase,1005031,2232732093077520756,construction.tools.light,xiaomi,164.78,572143901,1d61dd56-af05-427e-83ee-b99a2586b578
2019-12-01 02:55:24 UTC,purchase,3700907,2232732101063475749,appliances.environment.vacuum,karcher,105.02,562091242,40a69810-4006-453c-a3df-645a7248b374
2019-12-01 02:55:32 UTC,purchase,1003317,2232732093077520756,construction.tools.light,apple,939.54,532658525,a887f852-bb08-44df-a7cf-4b1b4ea96eb9
2019-12-01 02:55:38 UTC,purchase,1801940,2232732099754852875,appliances.personal.massager,haier,193.03,564343197,dd28b133-bf95-44e9-a621-a1c37a373b25
2019-12-01 02:55:43 UTC,purchase,1002531,2232732093077520756,construction.tools.light,apple,720.32,513213976,f42bc5dc-b3ed-44bf-9745-569267c29337
2019-12-01 02:55:43 UTC,purchase,1004565,2232732093077520756,construction.tools.light,huawei,163.39,575901841,8d8d94b2-f97f-4ade-ba0f-17a037401770
2019-12-01 02:55:58 UTC,purchase,1004903,2232732093077520756,construction.tools.light,huawei,105.97,542346697,146ee180-a250-40f7-a040-02bf6e8c22c8
2019-12-01 02:56:19 UTC,purchase,7600050,2232732103982711397,furniture.kitchen.table,tp-link,98.32,512565136,812f94dd-6b59-440e-be45-1be71e103c7c
2019-12-01 02:56:21 UTC,purchase,17900046,2232732108839715530,apparel.costume,huter,160.08,535109883,6cca5935-95da-4097-8901-fc6d0532e46c
2019-12-01 02:56:47 UTC,purchase,1005116,2232732093077520756,construction.tools.light,apple,994.34,536608035,383576e2-a73b-4d6c-bdce-d268a1759c30
